speed,rpm
0.6464884,557.0074
0.6627394,556.9404
0.6789804,556.9277
0.6952116,557.7073
0.7114528,558.9102
0.7277244,560.08
0.744037,561.1924
0.7603942,562.2366
0.776795,563.2097
0.7932358,564.114
0.8097112,564.9544
0.8262155,565.7371
0.8427425,566.4685
0.8592865,567.1552
0.8758416,567.8033
0.8924005,567.6807
0.9089352,567.1591
0.9254182,566.6949
0.9418321,566.3109
0.9581682,566.0158
0.9744248,565.8098
0.9906034,565.688
1.006707,565.6432
1.022738,565.6668
1.038702,565.7503
1.054601,565.8856
1.07044,566.0651
1.086222,566.2822
1.101969,566.5307
1.117913,566.8056
1.136413,567.1025
1.151685,567.4164
1.162956,567.7404
1.174174,568.0682
1.185487,568.3965
1.196916,568.7234
1.208457,569.048
1.220101,569.37
1.231845,569.6895
1.243691,570.0068
1.255637,570.3225
1.267682,570.637
1.279825,570.9506
1.292063,571.264
1.304396,571.5774
1.316821,571.8912
1.329339,572.2056
1.341946,572.5209
1.354642,572.8372
1.367426,573.1548
1.380296,573.4737
1.39325,573.7941
1.406289,574.1159
1.41941,574.4393
1.432611,574.7643
1.445893,575.0909
1.459253,575.4191
1.472691,575.7489
1.486204,576.0804
1.499793,576.4135
1.513455,576.7482
1.527189,577.0844
1.540995,577.4222
1.554869,577.7617
1.568812,578.1025
1.582821,578.4449
1.596896,578.7888
1.611033,579.1341
1.625232,579.4808
1.639725,637.7118
1.656622,724.8528
1.678204,803.3408
1.705891,867.3876
1.740212,917.0342
1.780923,953.7017
1.827466,989.9896
1.879447,1021.769
1.936299,1044.011
1.997132,1058.595
2.060979,1067.462
2.12693,1072.349
2.194207,1074.681
2.262199,1075.535
2.330452,1075.667
2.398656,1075.57
2.46663,1075.53
2.534279,1075.692
2.601594,1080.635
2.66887,1087.455
2.736359,1093.17
2.804129,1097.735
2.87215,1101.272
2.940336,1103.976
3.008988,1155.043
3.081501,1224.036
3.160749,1278.688
3.247543,1318.473
3.341321,1344.997
3.440707,1360.927
3.544079,1378.703
3.650633,1395.235
3.759754,1406.177
3.870637,1412.872
3.982481,1416.654
4.094601,1418.661
4.206649,1437.202
4.319821,1462.955
4.435175,1484.336
4.552921,1500.831
4.672738,1512.765
4.794058,1520.919
4.916205,1526.307
5.038454,1530.075
5.160246,1533.13
5.281226,1536.077
5.401205,1539.266
5.52012,1542.848
5.637985,1546.842
5.754859,1551.191
5.87082,1555.801
5.985944,1560.574
6.100297,1565.422
6.213933,1570.276
6.326867,1575.693
6.439096,1581.521
6.550625,1587.461
6.661476,1593.484
6.771685,1599.553
6.881277,1605.434
6.990272,1613.856
7.098931,1622.873
7.207404,1630.545
7.31565,1636.991
7.423549,1642.481
7.530959,1647.316
7.637754,1651.759
7.743843,1656.005
7.84917,1660.181
7.953709,1664.357
8.057446,1668.584
8.160368,1672.907
8.262485,1677.323
8.363819,1681.806
8.464397,1686.318
8.564245,1690.826
8.663385,1695.303
8.761833,1699.731
8.859606,1704.101
8.95671,1708.409
9.053153,1712.655
9.148944,1716.843
9.244089,1720.974
9.338594,1725.052
9.432465,1729.081
9.525708,1733.063
9.61833,1736.999
9.71034,1740.891
9.801727,1744.781
9.892413,1748.901
9.982341,1753.381
10.07151,1758.204
10.15995,1763.277
10.24771,1768.491
10.33484,1773.748
10.42139,1778.979
10.50738,1784.141
10.59284,1789.214
10.67776,1794.195
10.76216,1799.088
10.84603,1803.903
10.92939,1808.65
11.01224,1813.336
11.09457,1817.968
11.17639,1822.55
11.25771,1827.083
11.33854,1831.57
11.41888,1836.011
11.49858,1828.604
11.57653,1817.489
11.65216,1810.748
11.72559,1808.261
11.79719,1809.28
11.86741,1812.727
11.93629,1780.901
12.00094,1738.5
12.0599,1711.552
12.1133,1700.466
12.16222,1701.152
12.2083,1708.577
12.25271,1669.183
12.29386,1611.137
12.3308,1565.152
12.36384,1530.321
12.39382,1503.859
12.4217,1482.898
12.44821,1444.642
12.47294,1401.144
12.49531,1365.866
12.51523,1338.831
12.53312,1318.281
12.54969,1301.659
12.56543,1284.094
12.58049,1266.886
12.59491,1251.764
12.60878,1238.407
12.62219,1226.467
12.63525,1215.629
12.648,1205.645
12.6605,1196.331
12.67277,1187.569
12.68484,1179.29
12.69674,1171.457
12.70846,1164.055
12.72002,1157.078
12.73142,1150.519
12.74266,1144.373
12.75376,1138.627
12.76472,1133.265
12.77556,1128.269
12.78629,1123.616
12.7969,1119.286
12.80741,1115.257
12.8178,1111.509
12.82808,1108.022
12.83824,1104.783
12.84828,1101.819
12.85819,1099.163
12.86796,1096.812
12.87761,1094.742
12.88716,1092.92
12.89662,1091.31
12.90604,1095.243
12.9156,1101.44
12.92543,1106.372
12.93557,1109.946
12.94602,1112.272
12.95672,1113.568
12.96784,1165.59
12.98112,1234.54
12.99783,1286.736
13.01828,1322.253
13.0421,1343.771
13.06852,1354.905
13.09675,1360.453
13.12614,1362.254
13.15619,1361.454
13.18651,1359.475
13.21685,1357.229
13.24705,1355.232
13.27705,1353.713
13.30682,1352.721
13.33637,1352.204
13.3657,1352.068
13.39484,1352.205
13.42382,1352.523
13.45266,1357.205
13.48156,1363.314
13.51063,1368.015
13.5399,1371.351
13.56933,1373.549
13.59886,1374.899
13.62842,1376.382
13.658,1377.753
13.68757,1378.72
13.71712,1379.411
13.7466,1379.932
13.776,1380.366
13.80529,1380.767
13.83443,1381.171
13.86341,1381.595
13.8922,1382.044
13.92076,1382.52
13.94908,1383.017
13.97713,1383.531
14.00494,1384.058
14.03256,1384.594
14.06004,1385.138
14.08746,1385.688
14.11489,1386.242
14.14237,1386.805
14.16992,1387.404
14.19753,1388.062
14.2252,1388.78
14.25288,1389.546
14.28055,1390.347
14.30816,1391.168
14.33568,1391.999
14.36309,1392.831
14.39038,1393.661
14.41753,1394.487
14.44455,1395.308
14.47144,1396.125
14.49822,1396.94
14.52488,1397.752
14.55142,1398.562
14.57782,1399.371
14.60406,1400.177
14.63014,1400.981
14.65609,1401.782
14.68197,1402.581
14.70784,1403.379
14.73376,1404.176
14.75981,1404.973
14.78603,1405.769
14.81247,1406.564
14.83916,1407.357
14.86611,1408.146
14.89331,1408.932
14.92075,1409.713
14.94838,1410.491
14.97616,1411.266
15.00406,1412.038
15.03201,1412.806
15.05995,1413.57
15.08786,1414.331
15.11569,1415.089
15.14342,1415.843
15.17105,1416.595
15.19855,1417.345
15.22593,1418.093
15.2532,1418.839
15.28035,1418.9
15.30736,1418.75
15.33421,1418.846
15.36091,1419.174
15.38748,1419.686
15.41393,1420.328
15.44027,1421.732
15.46656,1423.383
15.49282,1424.8
15.51908,1425.981
15.54535,1426.963
15.57163,1427.798
15.59794,1428.539
15.62429,1429.226
15.65068,1429.89
15.67712,1430.551
15.70362,1431.218
15.73016,1431.897
15.75674,1432.586
15.79664,1433.635
15.80995,1433.988
15.83654,1434.694
15.87639,1435.755
15.88965,1436.109
15.91615,1439.852
15.95611,1446.437
15.96951,1448.079
15.99645,1450.603
16.02351,1452.294
16.05065,1453.396
16.07787,1466.69
16.1057,1483.674
16.13448,1496.029
16.16418,1504.031
16.19464,1508.558
16.22561,1510.66
16.25684,1511.783
16.30386,1512.453
16.31952,1512.517
16.35077,1512.621
16.39736,1512.982
16.41281,1513.187
16.44359,1513.726
16.48948,1514.794
16.5047,1515.199
16.53505,1516.055
16.56528,1516.943
16.5954,1517.843
16.62541,1518.739
16.65532,1519.624
16.68514,1520.495
16.71486,1521.354
16.7445,1522.202
16.78879,1523.458
16.80352,1523.875
16.83292,1524.704
16.87688,1525.943
16.89151,1526.355
16.93529,1527.589
16.9644,1528.409
16.99345,1529.228
17.02244,1530.044
17.05136,1530.859
17.08021,1531.672
17.10898,1532.482
17.13767,1532.892
17.16623,1531.161
17.19456,1530.019
17.22265,1529.504
17.25051,1529.529
17.27816,1529.957
17.30565,1530.533
17.33298,1530.648
17.36018,1530.991
17.38724,1531.52
17.41418,1532.18
17.44104,1532.922
17.46782,1533.704
17.49454,1534.5
17.52121,1535.292
17.54782,1536.072
17.57439,1536.836
17.6009,1537.586
17.62734,1538.438
17.65371,1539.896
17.68002,1541.178
17.70627,1542.275
17.73243,1543.213
17.75847,1544.031
17.78438,1544.654
17.81013,1544.609
17.83568,1544.712
17.86102,1544.989
17.88617,1545.425
17.91112,1545.984
17.9359,1546.627
17.96052,1547.32
17.98499,1548.036
18.00931,1548.757
18.03347,1549.472
18.05746,1550.175
18.08126,1550.981
18.10486,1552.399
18.12828,1553.637
18.1515,1554.685
18.1745,1555.572
18.19728,1556.349
18.21983,1556.949
18.24213,1556.9
18.26418,1557.031
18.28598,1557.364
18.30753,1557.873
18.32884,1558.512
18.34991,1559.232
18.37074,1559.992
18.39134,1560.764
18.41171,1561.53
18.43189,1562.281
18.4519,1563.016
18.47179,1563.321
18.49153,1561.405
18.51105,1560.122
18.53031,1559.507
18.5493,1559.457
18.568,1559.816
18.58643,1560.136
18.6046,1559.02
18.62254,1558.404
18.64034,1558.263
18.65812,1558.496
18.67598,1558.989
18.69399,1558.924
18.71215,1555.144
18.73034,1552.479
18.74853,1550.946
18.76674,1550.352
18.78499,1550.435
18.80332,1550.796
18.82175,1550.604
18.84028,1550.714
18.85891,1551.052
18.87766,1551.54
18.89654,1552.112
18.91557,1552.865
18.93477,1554.397
18.95417,1555.698
18.97379,1556.749
18.99362,1557.586
19.01364,1558.262
19.03384,1559.84
19.05431,1566.732
19.07525,1572.082
19.09673,1575.819
19.11873,1578.188
19.14122,1579.551
19.16413,1581.356
19.18749,1588.655
19.21141,1594.198
19.23588,1597.988
19.2608,1600.332
19.28606,1601.651
19.31156,1605.187
19.33751,1623.834
19.36444,1638.219
19.39252,1647.991
19.42168,1653.762
19.45172,1656.563
19.48238,1659.959
19.51365,1675.802
19.54585,1687.588
19.57895,1695.389
19.61275,1699.923
19.647,1702.123
19.68146,1703.19
19.71599,1705.218
19.75056,1706.564
19.78514,1707.482
19.8197,1708.178
19.85422,1708.8
19.8887,1709.437
19.9231,1710.133
19.95742,1710.901
19.99164,1711.738
20.02574,1712.652
20.05972,1713.637
20.09358,1714.676
20.12733,1715.749
20.16097,1716.839
20.19452,1717.934
20.228,1719.028
20.26141,1720.118
20.29478,1721.204
20.3281,1722.288
20.36139,1723.371
20.39463,1724.456
20.42784,1725.543
20.461,1726.632
20.49412,1727.723
20.52719,1728.816
20.56019,1729.908
20.59314,1730.998
20.62603,1732.085
20.65885,1733.169
20.6916,1734.247
20.72427,1735.322
20.75688,1736.391
20.78941,1737.456
20.82187,1738.516
20.85426,1739.573
20.88658,1740.627
20.91883,1741.677
20.951,1742.723
20.98311,1743.766
21.01515,1744.806
21.04713,1745.842
21.07904,1746.875
21.11088,1747.905
21.14266,1748.932
21.17438,1749.957
21.20603,1750.979
21.23763,1751.999
21.26917,1753.017
21.30065,1754.033
21.33208,1755.048
21.36345,1756.061
21.39477,1757.073
21.42603,1758.083
21.45725,1759.091
21.48841,1760.098
21.51952,1761.103
21.55059,1762.106
21.5816,1763.107
21.61257,1764.106
21.64349,1765.102
21.67436,1766.095
21.70518,1767.085
21.73595,1768.07
21.76668,1769.052
21.79736,1770.031
21.82799,1771.005
21.85856,1771.975
21.8891,1772.941
21.91958,1773.904
21.95001,1774.864
21.9804,1775.82
22.01073,1776.774
22.04102,1777.725
22.07126,1778.673
22.10145,1779.619
22.13159,1780.617
22.16166,1781.781
22.19163,1783.133
22.22153,1784.627
22.25137,1786.199
22.28116,1787.792
22.3109,1789.369
22.34061,1790.915
22.37028,1792.432
22.39991,1793.926
22.42951,1795.408
22.45905,1796.884
22.48856,1798.36
22.51802,1799.837
22.54744,1801.188
22.57681,1801.884
22.6061,1802.846
22.6353,1804.085
22.66443,1805.528
22.69351,1807.079
22.72254,1808.656
22.75154,1810.211
22.78053,1811.724
22.80948,1813.196
22.83842,1814.638
22.86733,1816.064
22.89622,1817.485
22.92507,1818.906
22.95389,1820.331
22.98268,1821.758
23.01144,1823.185
23.04017,1824.611
23.06886,1826.033
23.09753,1827.45
23.12617,1828.863
23.15478,1830.271
23.18336,1831.675
23.21191,1833.075
23.24043,1834.473
23.26892,1835.868
23.29739,1837.262
23.32582,1838.654
23.35422,1840.044
23.38259,1841.433
23.41092,1842.253
23.43918,1840.105
23.46725,1839.107
23.49506,1839.32
23.52265,1840.451
23.55009,1842.105
23.57745,1843.5
23.60474,1842.54
23.63191,1842.311
23.65891,1842.85
23.68575,1843.974
23.7125,1845.437
23.73917,1847.024
23.76582,1848.592
23.79245,1850.071
23.81908,1851.447
23.8457,1852.738
23.8723,1853.975
23.89889,1855.185
23.92545,1856.389
23.95199,1857.597
23.97849,1858.812
24.00497,1860.033
24.03142,1861.256
24.05783,1863.614
24.08429,1871.943
24.11103,1878.041
24.13818,1881.743
24.16568,1883.581
24.19341,1884.319
24.22124,1887.672
24.24924,1906.973
24.27809,1920.352
24.30808,1927.361
24.33908,1929.537
24.37071,1929.059
24.40258,1930.411
24.43462,1945.696
24.4673,1956.251
24.50094,1961.737
24.53538,1963.501
24.57025,1963.368
24.60525,1965.833
24.64045,1984.241
24.67669,1996.776
24.71412,2003.611
24.75245,2006.379
24.79131,2006.727
24.83038,2008.583
24.8697,2024.254
24.90972,2036.146
24.95057,2043.979
24.99212,2048.401
25.03418,2050.432
25.0765,2051.616
25.11895,2055.096
25.16152,2057.692
25.20418,2059.588
25.24687,2061.021
25.28955,2062.205
25.33218,2063.483
25.37475,2065.75
25.4173,2067.798
25.45983,2069.604
25.50234,2071.203
25.54482,2072.653
25.58726,2074.016
25.62964,2075.339
25.67197,2076.656
25.71424,2077.984
25.75643,2079.376
25.79853,2081.023
25.84051,2083.092
25.8824,2085.949
25.92426,2088.684
25.96611,2091.185
26.00797,2093.472
26.04981,2095.624
26.09161,2099.939
26.13365,2115.889
26.17658,2127.404
26.22049,2134.539
26.26518,2138.234
26.31037,2139.667
26.3558,2141.543
26.40143,2152.055
26.44752,2160.343
26.49415,2166.145
26.54124,2169.799
26.58864,2171.908
26.63621,2173.518
26.68385,2177.046
26.73157,2179.939
26.77936,2182.265
26.82718,2184.171
26.87499,2185.819
26.92277,2187.346
26.97048,2188.851
27.01811,2190.388
27.06566,2191.982
27.11312,2193.67
27.16047,2195.651
27.20769,2198.065
27.2548,2201.089
27.30185,2204.117
27.34888,2207.009
27.39591,2209.733
27.44293,2212.327
27.48991,2214.912
27.53687,2217.808
27.58381,2220.577
27.63074,2223.216
27.67765,2225.763
27.72453,2228.268
27.77136,2231.052
27.81819,2235.342
27.86511,2239.018
27.91215,2242.008
27.95927,2244.5
28.00642,2246.757
28.05357,2250.801
28.10085,2264.531
28.1489,2274.318
28.19792,2279.636
28.24767,2281.711
28.29778,2282.304
28.34789,2284.108
28.39797,2293.318
28.44841,2300.542
28.49939,2305.229
28.5508,2307.95
28.60242,2309.687
28.65405,2311.299
28.70556,2313.281
28.7569,2315.77
28.80809,2318.662
28.85918,2321.764
28.91021,2324.9
28.96121,2327.963
29.01219,2330.92
29.06317,2333.788
29.11414,2336.608
29.16508,2339.416
29.21601,2342.235
29.26691,2345.071
29.31778,2347.924
29.36863,2350.785
29.41946,2353.646
29.47028,2356.504
29.52108,2359.354
29.57187,2362.198
29.62264,2365.035
29.67339,2367.868
29.72414,2370.698
29.77487,2373.523
29.82558,2376.345
29.87628,2379.161
29.92697,2381.972
29.97764,2384.778
30.0283,2387.579
30.07894,2390.375
30.12956,2393.167
30.18017,2394.38
30.23064,2387.205
30.28051,2383.473
30.32959,2383.573
30.37799,2386.498
30.42598,2390.829
30.47384,2393.731
30.52162,2387.379
30.56894,2383.8
30.61559,2383.504
30.66164,2385.764
30.7073,2389.429
30.75279,2392.715
30.79821,2391.689
30.84346,2391.662
30.88844,2392.853
30.93318,2395.019
30.97775,2397.746
31.02223,2400.648
31.0667,2403.469
31.11117,2406.095
31.15565,2408.521
31.20016,2410.804
31.24465,2413.012
31.28913,2415.205
31.3336,2417.418
31.37803,2419.663
31.42244,2421.936
31.46683,2424.226
31.51119,2426.523
31.55552,2428.712
31.59984,2430.334
31.6441,2432.158
31.68829,2434.213
31.73242,2436.448
31.7765,2438.786
31.82054,2439.087
31.86446,2428.385
31.90756,2423.521
31.94929,2425.666
31.98996,2431.544
32.03032,2437.435
32.0709,2438.452
32.1115,2423.359
32.15076,2417.704
32.18818,2420.715
32.2244,2427.681
32.26032,2434.28
32.29654,2427.161
32.33246,2356.589
32.36591,2301.426
32.39626,2260.853
32.42427,2229.144
32.45107,2200.42
32.4775,2160.985
32.50317,2070.456
32.52522,2008.914
32.54286,1973.494
32.55713,1954.99
32.56947,1944.462
32.58113,1918.936
32.59226,1802.224
32.60036,1710.612
32.60177,1666.999
32.59711,1656.193
32.58922,1662.653
32.58013,1672.359
32.57375,1658.12
32.57028,1629.058
32.56578,1615.681
32.5595,1609.004
32.55442,1594.792
32.54881,1584.324
32.54328,1574.543
32.53769,1564.798
32.53209,1555.158
32.52643,1546.607
32.52071,1538.906
32.51495,1531.758
32.50919,1524.996
32.50342,1518.193
32.49762,1511.669
32.49175,1506.053
32.48588,1500.852
32.47994,1496.264
32.47105,1489.134
32.4681,1487.076
32.46214,1482.402
32.45618,1478.551
32.45019,1474.883
32.44416,1471.642
32.43815,1468.05
32.43207,1465.038
32.42598,1462.383
32.41987,1459.773
32.41372,1457.18
32.40761,1454.368
32.40144,1452.428
32.39525,1450.271
32.38906,1447.866
32.38288,1445.6
32.37666,1443.745
32.37042,1441.521
32.36396,1441.281
32.3576,1438.537
32.35106,1437.125
32.34454,1435.729
32.33803,1434.519
32.33151,1433.944
32.32516,1432.704
32.31887,1431.265
32.31256,1430.523
32.30627,1429.031
32.29995,1428.493
32.29366,1427.215
32.28735,1426.598
32.28107,1425.499
32.27477,1425.107
32.26849,1424.347
32.26218,1423.336
32.2559,1422.888
32.24961,1421.826
32.24335,1421.303
32.23711,1420.512
32.2308,1420.376
32.22454,1419.836
32.21827,1419.209
32.21198,1418.824
32.2057,1417.907
32.19945,1417.328
32.19317,1417.049
32.18691,1416.375
32.18065,1416.247
32.17439,1415.75
32.16809,1415.289
32.16182,1414.51
32.15557,1414.162
32.14928,1413.836
32.14301,1413.65
32.13673,1413.23
32.13045,1412.481
32.1242,1411.984
32.11791,1411.886
32.1116,1411.657
32.10533,1410.907
32.09906,1410.587
32.09274,1410.768
32.08645,1410.051
32.08016,1409.705
32.07386,1409.62
32.06756,1408.955
32.06126,1408.85
32.05494,1408.263
32.04865,1407.993
32.04232,1407.728
32.03601,1407.405
32.02969,1407.395
32.02338,1406.61
32.01709,1406.064
32.01077,1406.305
32.00447,1405.592
31.99816,1405.587
31.99183,1405.163
31.98553,1404.903
31.97921,1404.864
31.97292,1404.397
31.96661,1404.11
31.96033,1403.957
31.95402,1403.405
31.94773,1403.166
31.94147,1402.847
31.93515,1402.455
31.92886,1402.423
31.92258,1402.089
31.91628,1401.714
31.90998,1401.678
31.9037,1401.045
31.8974,1400.858
31.89112,1400.742
31.88481,1400.114
31.87853,1400.192
31.87232,1399.725
31.86619,1399.079
31.86002,1399.07
31.85384,1399.17
31.84771,1398.585
31.84154,1398.465
31.83537,1398.371
31.82922,1397.791
31.82306,1397.776
31.81692,1397.454
31.81076,1397.06
31.80462,1396.885
31.79539,1396.286
31.78924,1396.141
31.78617,1395.96
31.77695,1395.635
31.77082,1395.075
31.76773,1399.121
31.76042,1418.025
31.75742,1417.129
31.75525,1410.928
31.75348,1402.45
31.7518,1394.416
31.74887,1404.668
31.74601,1413.336
31.74289,1417.417
31.74207,1417.318
31.74059,1415.93
31.73924,1413.71
31.73794,1416.171
31.73667,1420.768
31.73549,1424.479
31.7344,1427.272
31.7334,1429.227
31.73248,1430.484
31.73162,1431.205
31.73081,1431.54
31.73002,1431.62
31.72925,1431.547
31.72849,1431.398
31.72773,1431.221
31.72696,1431.048
31.7262,1430.896
31.72542,1430.769
31.72465,1430.669
31.72387,1430.592
31.72309,1430.534
31.72231,1430.489
31.72153,1430.455
31.72075,1430.426
31.71998,1430.401
31.71921,1430.378
31.71844,1430.356
31.71768,1431.025
31.71694,1431.965
31.71622,1432.716
31.71553,1433.268
31.71487,1433.638
31.71424,1433.861
31.71365,1441.888
31.71319,1452.802
31.71298,1461.255
31.71309,1467.082
31.71348,1470.548
31.71414,1472.144
31.715,1495.71
31.71641,1524.826
31.71902,1541.965
31.7231,1547.271
31.72836,1544.568
31.73426,1538.802
31.74029,1548.681
31.7466,1562.695
31.75356,1570.424
31.76115,1573.322
31.76917,1573.155
31.77747,1571.491
31.78587,1569.459
31.79427,1567.719
31.80263,1566.546
31.81091,1565.963
31.81913,1565.856
31.82729,1566.068
31.83542,1566.452
31.84353,1566.893
31.85163,1567.323
31.85972,1567.708
31.86782,1568.039
31.87591,1568.322
31.884,1568.573
31.8921,1568.803
31.9002,1569.026
31.9083,1569.248
31.9164,1569.473
31.9245,1569.703
31.93261,1569.938
31.94072,1570.175
31.94883,1570.414
31.95694,1570.653
31.96506,1570.892
31.97318,1571.129
31.9813,1571.364
31.98943,1571.599
31.99755,1571.833
32.00568,1572.066
32.01381,1572.3
32.02193,1572.534
32.03006,1572.769
32.03818,1573.005
32.04631,1573.242
32.05443,1573.479
32.06255,1573.717
32.07067,1573.955
32.07878,1574.193
32.08689,1574.432
32.09501,1574.671
32.10312,1574.909
32.11123,1575.147
32.11934,1575.383
32.12744,1575.618
32.13555,1575.85
32.14366,1576.08
32.15176,1576.307
32.15987,1576.531
32.16798,1576.75
32.17607,1576.967
32.18417,1577.181
32.19226,1577.392
32.20034,1577.601
32.20842,1577.81
32.21648,1578.019
32.22455,1578.243
32.23259,1578.504
32.2406,1578.799
32.2486,1579.115
32.2566,1579.436
32.26459,1579.754
32.27258,1584.06
32.28064,1589.329
32.28886,1592.815
32.29726,1594.695
32.30582,1595.399
32.31448,1595.4
32.32321,1599.372
32.33203,1604.453
32.34102,1607.818
32.3502,1609.618
32.35955,1610.267
32.369,1610.231
32.37851,1610.513
32.38804,1610.941
32.39759,1611.225
32.40715,1611.43
32.41671,1611.609
32.42627,1611.794
32.43582,1612
32.44536,1612.231
32.45489,1612.482
32.46441,1612.749
32.47392,1613.023
32.48343,1613.299
32.49292,1613.575
32.5024,1613.849
32.51188,1614.12
32.52135,1614.389
32.53081,1614.658
32.54026,1614.926
32.5497,1615.194
32.55913,1615.464
